MATRICULA;CURSO;MODULO;FUNCIONARIO;ORDEM;STATUS;AULA_ATUAL;INTERATIVIDADE;VIRTUAIS;REPROVADO;APOSTILAENTREGUE;DATAPRIMEIROACESSO;DATAPRVISAOCONCLUSAOCURSO;DATACONCLUSACURSO;INTER_EXTENDIDO;DATA_ENTREGA_APOSTILA;FUNCIONARIO_ENTREGA_APOST;APOSTILA_REENTREGUE;TIPOAPOSTILA
613;129;1;1;3;E;;;;;N;;;;N;;;N;
613;130;1;1;4;E;;;;;N;;;;N;;;N;
613;131;1;1;2;E;;;;;N;08.02.2020;;;N;;;N;
613;196;1;1;5;E;;;;;N;;;;N;;;N;
614;142;17;1;3;E;;;;;N;25.11.2020;;;N;;;N;
614;144;17;1;1;C;19;S;N;N;S;11.12.2019;12.02.2020;19.08.2020;N;11.12.2019;1;N;DIGITAL
614;147;17;1;9;E;;;;;N;;;;N;;;N;
614;150;17;1;2;A;21;N;N;N;S;19.08.2020;25.11.2020;18.11.2020;N;10.09.2020;1;N;DIGITAL
614;151;17;1;8;E;;;;;N;;;;N;;;N;
614;161;17;1;10;E;;;;;N;;;;N;;;N;
615;62;1;1;1;C;18;S;N;N;S;15.01.2020;18.03.2020;12.03.2020;N;15.01.2020;1;N;DIGITAL
615;129;1;1;3;E;;;;;N;14.05.2020;;;N;;;N;
615;130;1;1;4;E;;;;;N;;;;N;;;N;
615;131;1;1;2;A;6;S;N;N;S;12.03.2020;14.05.2020;20.05.2020;N;08.05.2020;1;N;DIGITAL
615;196;1;1;5;E;;;;;N;;;;N;;;N;
616;81;5;1;10;A;11;S;N;N;S;23.01.2020;26.03.2020;27.02.2020;N;23.01.2020;1;N;DIGITAL
616;131;0;1;10;C;17;S;N;N;S;;;12.11.2020;N;30.07.2020;1;N;DIGITAL
616;153;5;1;2;C;10;S;N;N;S;03.12.2020;07.01.2021;31.03.2021;N;31.01.2020;1;N;DIGITAL
616;154;5;1;10;C;10;S;N;N;S;12.03.2020;16.04.2020;27.05.2020;N;29.04.2020;1;N;DIGITAL
616;155;0;1;3;C;10;S;N;N;S;;;31.03.2021;N;31.01.2020;1;N;DIGITAL
617;62;17;1;1;C;18;S;N;N;S;30.01.2020;02.04.2020;29.04.2020;N;30.01.2020;1;N;DIGITAL
617;129;17;1;2;C;21;S;N;N;S;29.04.2020;29.07.2020;14.10.2020;N;30.01.2020;1;N;DIGITAL
617;130;17;1;3;C;18;S;N;N;S;14.10.2020;16.12.2020;14.11.2020;N;21.10.2020;1;N;DIGITAL
617;131;17;1;4;C;17;S;N;N;S;14.11.2020;16.01.2021;31.03.2021;N;02.12.2020;1;N;DIGITAL
617;142;17;1;5;C;16;N;N;;S;31.03.2021;02.06.2021;09.07.2021;N;01.04.2021;1;N;DIGITAL
617;144;17;1;6;A;14;N;N;;S;04.09.2021;06.11.2021;;N;21.07.2021;1;N;DIGITAL
617;147;17;1;9;E;;;;;N;;;;N;;;N;
617;150;17;1;7;E;;;;;N;06.11.2021;;;N;;;N;
617;151;17;1;8;E;;;;;N;;;;N;;;N;
618;62;1;1;1;C;18;S;N;N;S;01.02.2020;04.04.2020;16.04.2020;N;01.02.2020;1;N;DIGITAL
618;72;0;1;5;C;110;N;N;;N;;;;N;;;N;
618;129;1;1;3;C;21;S;N;N;S;14.08.2020;20.11.2020;02.12.2020;N;16.04.2020;1;N;DIGITAL
618;130;1;1;4;C;18;S;N;N;S;02.12.2020;06.01.2021;12.03.2021;N;14.01.2021;1;N;DIGITAL
618;131;1;1;2;C;17;S;N;N;S;23.04.2020;25.06.2020;09.07.2020;N;16.04.2020;1;N;DIGITAL
618;196;1;1;6;C;13;N;N;;S;12.03.2021;15.04.2021;01.07.2021;N;12.03.2021;1;N;DIGITAL
619;62;1;1;1;A;12;S;N;N;S;12.02.2020;15.04.2020;04.03.2020;N;05.02.2020;1;N;DIGITAL
619;129;1;1;3;E;;;;;N;;;;N;;;N;
619;130;1;1;4;E;;;;;N;;;;N;;;N;
619;131;1;1;2;E;;;;;N;15.04.2020;;;N;;;N;
619;196;1;1;5;E;;;;;N;;;;N;;;N;
620;80;8;1;1;E;;;;;N;;;;N;;;N;
620;135;0;1;6;E;;;;;N;;;;N;;;N;
620;157;8;1;4;E;;;;;N;;;;N;;;N;
620;158;8;1;2;E;;;;;N;;;;N;;;N;
620;159;8;1;3;E;;;;;N;;;;N;;;N;
621;153;5;1;4;E;;;;;N;;;;N;;;N;
621;154;5;1;1;A;4;S;N;N;S;13.03.2020;17.04.2020;;N;13.03.2020;1;N;DIGITAL
621;155;5;1;3;E;;;;;N;17.04.2020;;;N;;;N;
621;156;5;1;10;A;5;S;N;N;S;14.02.2020;17.04.2020;;N;14.02.2020;1;N;DIGITAL
621;201;5;1;3;E;;;;;N;;;;N;;;N;
622;62;1;1;1;C;18;S;N;N;S;15.02.2020;18.04.2020;29.02.2020;N;18.04.2020;1;N;DIGITAL
622;129;1;1;3;C;21;S;N;N;S;11.07.2020;17.10.2020;21.11.2020;N;15.08.2020;1;N;DIGITAL
622;130;1;1;4;C;18;S;N;N;S;21.11.2020;23.01.2021;05.06.2021;N;19.03.2021;1;N;DIGITAL
622;131;1;1;2;C;17;S;N;N;S;29.02.2020;02.05.2020;11.07.2020;N;18.04.2020;1;N;DIGITAL
622;196;1;1;5;C;13;N;N;;S;19.06.2021;21.08.2021;31.07.2021;N;03.07.2021;1;N;DIGITAL
623;81;0;1;10;A;4;S;N;N;S;19.02.2020;22.04.2020;04.03.2020;N;19.02.2020;1;N;DIGITAL
623;153;5;1;4;E;;;;;N;;;;N;;;N;
623;154;5;1;1;A;2;N;N;N;S;11.03.2020;15.04.2020;11.03.2020;N;11.03.2020;1;N;DIGITAL
623;155;5;1;3;E;;;;;N;15.04.2020;;;N;;;N;
623;156;5;1;3;E;;;;;N;;;;N;;;N;
623;201;5;1;8;E;;;;;N;;;;N;;;N;
624;128;0;1;1;C;19;S;N;N;S;22.02.2020;25.04.2020;18.04.2020;N;22.02.2020;1;N;DIGITAL
624;129;1;1;3;C;21;S;N;N;S;29.08.2020;05.12.2020;19.03.2021;N;17.10.2020;1;N;DIGITAL
624;130;1;1;4;C;18;S;N;N;S;19.03.2021;21.05.2021;10.07.2021;N;10.04.2021;1;N;DIGITAL
624;131;1;1;2;C;17;S;N;N;S;18.04.2020;20.06.2020;29.08.2020;N;13.05.2020;1;N;DIGITAL
624;196;1;1;5;E;9;;;;S;21.05.2021;;;N;24.07.2021;1;N;DIGITAL
625;62;1;1;1;C;18;S;N;N;S;02.12.2020;03.02.2021;27.01.2021;N;02.12.2020;1;N;DIGITAL
625;72;0;1;2;C;110;N;N;;N;;;;N;;;N;
625;129;1;1;1;C;21;S;N;N;S;06.03.2020;12.06.2020;12.06.2020;N;06.03.2020;1;N;DIGITAL
625;130;1;1;4;C;18;S;N;N;S;26.08.2020;28.10.2020;07.10.2020;N;28.08.2020;1;N;DIGITAL
625;131;1;1;2;C;17;S;N;N;S;12.06.2020;14.08.2020;26.08.2020;N;17.06.2020;1;N;DIGITAL
625;196;1;1;10;A;6;;;;S;28.10.2020;28.12.2020;;N;07.10.2020;1;N;DIGITAL
626;62;1;1;10;A;1;N;N;;N;07.03.2020;09.05.2020;;N;;;N;
626;129;1;1;1;A;7;S;N;;S;09.05.2020;;;N;07.03.2020;1;N;DIGITAL
626;130;1;1;4;E;;;;;N;;;;N;;;N;
626;131;1;1;2;E;;;;;N;;;;N;;;N;
626;161;1;1;6;E;;;;;N;;;;N;;;N;
626;196;1;1;5;E;;;;;N;;;;N;;;N;
627;62;1;1;10;E;;;;;N;;;;N;;;N;
627;129;1;1;1;A;7;S;N;S;N;07.03.2020;13.06.2020;;N;;;N;
627;130;1;1;4;E;;;;;N;;;;N;;;N;
627;131;1;1;2;E;;;;;N;13.06.2020;;;N;;;N;
627;161;1;1;6;E;;;;;N;;;;N;;;N;
627;196;1;1;5;E;;;;;N;;;;N;;;N;
628;62;1;1;10;E;;;;;N;;;;N;;;N;
628;129;1;1;3;E;;;;;N;;;;N;;;N;
628;130;1;1;1;A;9;N;N;N;S;11.03.2020;13.05.2020;13.03.2020;N;11.03.2020;1;N;DIGITAL
628;131;1;1;2;E;;;;;N;13.05.2020;;;N;;;N;
628;161;1;1;6;E;;;;;N;;;;N;;;N;
628;196;1;1;5;E;;;;;N;;;;N;;;N;
629;91;19;1;1;A;2;N;N;N;N;13.03.2020;16.10.2020;;N;;;N;
629;107;19;1;2;E;;;;;N;16.10.2020;;;N;;;N;
629;119;19;1;3;E;;;;;N;;;;N;;;N;
629;152;19;1;5;E;;;;;N;;;;N;;;N;
630;72;0;1;7;E;;;;;N;;;;N;;;N;
630;112;33;1;4;E;;;;;N;;;;N;;;N;
630;116;33;1;2;E;;;;;N;19.05.2020;;;N;;;N;
630;117;33;1;5;E;;;;;N;;;;N;;;N;
630;118;33;1;6;E;;;;;N;;;;N;;;N;
630;162;33;1;1;A;2;S;N;N;S;17.03.2020;19.05.2020;;N;17.03.2020;1;N;DIGITAL
630;163;33;1;3;E;;;;;N;;;;N;;;N;
631;112;33;1;4;E;;;;;N;;;;N;;;N;
631;116;33;1;10;E;;;;;N;;;;N;;;N;
631;117;33;1;5;E;;;;;N;;;;N;;;N;
631;118;33;1;6;E;;;;;N;;;;N;;;N;
631;143;0;1;12;E;;;;;N;;;;N;;;N;
631;162;33;1;10;A;3;S;N;N;S;15.04.2020;17.06.2020;;N;15.04.2020;1;N;DIGITAL
631;163;33;1;3;E;;;;;N;17.06.2020;;;N;;;N;
631;211;0;1;10;E;7;;;;S;;;;N;09.03.2021;1;N;DIGITAL
631;212;0;1;1;E;7;;;;S;;;;N;15.04.2021;1;N;DIGITAL
631;214;0;1;11;E;;;;;N;;;;N;;;N;
632;129;1;1;3;C;21;S;N;N;S;27.05.2020;02.09.2020;03.09.2020;N;12.06.2020;1;N;DIGITAL
632;131;1;1;2;C;17;S;N;N;S;23.04.2020;25.06.2020;27.05.2020;N;23.04.2020;1;N;DIGITAL
633;142;17;1;5;C;16;N;N;N;S;02.12.2020;03.02.2021;16.04.2021;N;27.11.2020;1;N;DIGITAL
633;144;17;1;1;C;19;S;N;N;S;06.05.2020;08.07.2020;02.12.2020;N;03.06.2020;1;N;DIGITAL
633;147;17;1;9;E;;;;;N;;;;N;;;N;
633;150;17;1;7;A;12;N;N;N;S;16.04.2021;16.07.2021;;N;16.04.2021;1;N;DIGITAL
633;151;17;1;8;E;;;;;N;16.07.2021;;;N;;;N;
634;130;0;1;1;E;;;;;S;;;;N;10.06.2020;1;N;DIGITAL
635;79;2;1;6;E;;;;;N;;;;N;;;N;
635;143;2;1;4;E;;;;;N;;;;N;;;N;
635;145;2;1;2;A;1;N;N;;N;;;;N;;;N;
635;148;2;1;10;E;;;;;N;;;;N;;;N;
635;150;2;1;3;E;;;;;N;;;;N;;;N;
635;161;2;1;5;E;;;;;N;;;;N;;;N;
635;219;0;1;1;C;32;;;;S;16.06.2020;16.08.2020;18.08.2020;N;16.06.2020;1;N;DIGITAL
636;62;17;1;10;E;;;;;N;;;;N;;;N;
636;129;17;1;1;A;8;N;N;N;S;17.06.2020;23.09.2020;08.08.2020;N;19.06.2020;1;N;DIGITAL
636;130;17;1;3;E;;;;;N;23.09.2020;;;N;;;N;
636;131;17;1;4;E;;;;;N;;;;N;;;N;
636;142;17;1;5;E;;;;;N;;;;N;;;N;
636;144;17;1;6;E;;;;;N;;;;N;;;N;
636;147;17;1;9;E;;;;;N;;;;N;;;N;
636;150;17;1;7;E;;;;;N;;;;N;;;N;
636;151;17;1;8;E;;;;;N;;;;N;;;N;
636;161;17;1;10;E;;;;;N;;;;N;;;N;
637;72;0;1;5.000;C;16;N;N;;N;;;06.08.2021;N;;;N;
637;129;1;1;3;C;21;S;N;N;S;06.08.2020;12.11.2020;24.09.2020;N;14.08.2020;1;N;DIGITAL
637;130;1;1;4;C;18;S;N;N;S;24.09.2020;27.10.2020;05.11.2020;N;01.10.2020;1;N;DIGITAL
637;131;1;1;1;C;17;S;N;N;S;25.06.2020;27.08.2020;06.08.2020;N;02.07.2020;1;N;DIGITAL
637;179;0;1;8;C;17;;;;S;;;25.08.2021;N;04.06.2021;;N;DIGITAL
637;196;1;1;6;C;13;N;N;;S;05.11.2020;08.12.2020;04.06.2021;N;05.11.2020;1;N;DIGITAL
638;62;1;1;10;E;;;;;N;;;;N;;;N;
638;129;1;1;1;A;2;S;N;N;S;23.06.2020;29.09.2020;25.06.2020;N;23.06.2020;1;N;DIGITAL
638;130;1;1;4;E;;;;;N;;;;N;;;N;
638;131;1;1;2;E;;;;;N;29.09.2020;;;N;;;N;
638;161;1;1;6;E;;;;;N;;;;N;;;N;
638;196;1;1;5;E;;;;;N;;;;N;;;N;
639;77;23;1;1;A;19;S;N;N;S;27.06.2020;29.08.2020;;N;27.06.2020;1;N;DIGITAL
640;153;5;1;4;E;;;;;N;;;;N;;;N;
640;154;5;1;10;A;2;S;N;;N;03.07.2020;07.08.2020;;N;;;N;
640;155;5;1;3;E;;;;;N;07.08.2020;;;N;;;N;
640;156;5;1;10;E;;;;;N;;;;N;;;N;
640;197;0;1;1;E;;;;;S;;;;N;09.07.2020;1;N;DIGITAL
640;201;5;1;3;E;;;;;N;;;;N;;;N;
641;62;1;1;10;E;;;;;N;;;;N;;;N;
641;72;0;1;1;A;31;N;N;;N;;;;N;;;N;
641;129;1;1;3;C;21;S;N;N;S;18.08.2020;24.11.2020;13.10.2020;N;20.08.2020;1;N;DIGITAL
641;130;1;1;4;C;18;S;N;N;S;13.10.2020;15.12.2020;05.11.2020;N;20.10.2020;1;N;DIGITAL
641;131;1;1;1;C;17;S;N;N;S;09.07.2020;10.09.2020;18.08.2020;N;09.07.2020;1;N;DIGITAL
641;196;1;1;50;C;13;N;N;;S;10.11.2020;12.01.2021;10.12.2020;N;12.11.2020;1;N;DIGITAL
642;72;0;1;10;A;21;N;N;;N;09.10.2020;09.12.2020;;N;;;N;
642;129;1;1;3;C;21;S;N;N;S;10.03.2021;16.06.2021;09.09.2021;N;08.04.2021;1;N;DIGITAL
642;130;1;1;4;A;8;N;N;N;S;09.09.2021;11.11.2021;;N;30.09.2021;1;N;DIGITAL
642;131;1;1;2;C;17;S;N;N;S;06.11.2020;08.01.2021;10.03.2021;N;06.11.2020;1;N;DIGITAL
642;161;1;1;6;E;;;;;N;;;;N;;;N;
642;179;0;1;1;C;17;;;;S;07.08.2020;07.10.2020;30.10.2020;N;07.08.2020;1;N;DIGITAL
642;196;1;1;5;E;;;;;N;11.11.2021;;;N;;;N;
643;62;1;1;10;E;;;;;N;;;;N;;;N;
643;72;0;1;11;E;14;N;N;;N;;;;N;;;N;
643;129;1;1;3;C;21;S;N;N;S;24.02.2021;26.05.2021;10.06.2021;N;03.03.2021;1;N;DIGITAL
643;130;1;1;4;A;13;S;N;N;S;10.06.2021;11.08.2021;;N;01.07.2021;1;N;DIGITAL
643;131;1;1;1;C;17;S;N;N;S;26.08.2020;28.10.2020;24.02.2021;N;26.08.2020;1;N;DIGITAL
643;196;1;1;5;E;;;;;N;11.08.2021;;;N;;;N;
644;72;0;1;10;A;6;N;N;;N;14.10.2020;14.12.2020;;N;;;N;
644;129;1;1;3;E;;;;;N;30.10.2020;;;N;;;N;
644;130;1;1;4;E;;;;;N;;;;N;;;N;
644;131;1;1;1;A;6;N;N;N;S;28.08.2020;30.10.2020;;N;28.08.2020;1;N;DIGITAL
644;161;1;1;6;E;;;;;N;;;;N;;;N;
644;179;0;1;10;A;12;;;;S;04.09.2020;04.11.2020;;N;04.09.2020;1;N;DIGITAL
644;196;1;1;5;E;;;;;N;;;;N;;;N;
645;62;0;1;5;E;;;;;N;;;;N;;;N;
645;72;0;1;10;A;4;N;N;;N;;;;N;;;N;
645;81;0;1;10;C;14;S;N;N;S;11.09.2020;13.11.2020;04.11.2020;N;11.09.2020;1;N;DIGITAL
645;153;5;1;4;E;;;;;N;05.03.2021;;;N;;;N;
645;154;5;1;20;A;1;S;N;;S;15.01.2021;;;N;13.11.2020;1;N;DIGITAL
645;155;5;1;2;A;9;S;N;N;S;29.01.2021;05.03.2021;18.12.2020;N;18.12.2020;1;N;DIGITAL
645;156;5;1;10;E;;;;;N;;;;N;;;N;
646;72;0;1;10;A;15;N;N;;N;09.10.2020;09.12.2020;;N;;;N;
646;129;1;1;3;E;;;;;N;15.01.2021;;;N;;;N;
646;130;1;1;4;E;;;;;N;;;;N;;;N;
646;131;1;1;1;A;17;S;N;N;S;13.11.2020;15.01.2021;04.12.2020;N;11.12.2020;1;N;DIGITAL
646;161;1;1;6;E;;;;;N;;;;N;;;N;
646;179;0;1;10;A;18;;;;S;11.09.2020;11.11.2020;;N;11.09.2020;1;N;DIGITAL
646;196;1;1;5;E;;;;;N;;;;N;;;N;
647;62;1;1;10;E;;;;;N;;;;N;;;N;
647;72;0;1;1;A;3;N;N;;N;;;;N;;;N;
647;91;0;1;10;A;1;S;N;;S;05.10.2020;10.05.2021;;N;05.10.2020;1;N;DIGITAL
647;129;1;1;3;E;;;;;N;10.05.2021;;;N;;;N;
647;130;1;1;4;E;;;;;N;;;;N;;;N;
647;131;1;1;10;A;7;N;N;N;S;11.09.2020;13.11.2020;15.10.2020;N;17.09.2020;1;N;DIGITAL
647;161;1;1;6;E;;;;;N;;;;N;;;N;
647;180;0;1;10;A;2;;;;S;24.10.2020;24.12.2020;;N;24.10.2020;1;N;DIGITAL
647;196;1;1;5;E;;;;;N;;;;N;;;N;
648;129;1;1;1;C;21;S;N;N;S;19.09.2020;19.12.2020;19.12.2020;N;19.09.2020;1;N;DIGITAL
648;130;1;1;3;C;18;S;N;N;S;19.12.2020;20.02.2021;08.05.2021;N;19.12.2020;1;N;DIGITAL
648;131;1;1;2;C;17;S;N;N;S;;;13.03.2021;N;19.12.2020;1;N;DIGITAL
648;144;0;1;11;C;19;;;;S;;;11.09.2021;N;24.07.2021;1;N;DIGITAL
648;179;0;1;10;C;17;;;;S;12.09.2020;12.11.2020;24.07.2021;N;12.09.2020;1;N;DIGITAL
648;196;1;1;5;C;13;N;N;;S;20.02.2021;;19.06.2021;N;20.03.2021;1;N;DIGITAL
649;84;32;1;9;E;;;;;N;;;;N;;;N;
649;85;32;1;10;E;;;;;N;;;;N;;;N;
649;110;32;1;6;E;;;;;N;;;;N;;;N;
649;111;32;1;4;E;;;;;N;15.12.2020;;;N;;;N;
649;113;32;1;20;E;;;;;N;24.11.2020;;;N;;;N;
649;116;32;1;10;E;;;;;N;;;;N;;;N;
649;117;32;1;7;E;;;;;N;;;;N;;;N;
649;118;32;1;8;E;;;;;N;;;;N;;;N;
649;162;0;1;1;C;14;S;N;N;S;22.09.2020;24.11.2020;29.10.2020;N;22.09.2020;1;N;DIGITAL
649;163;32;1;2;A;6;S;N;N;S;10.11.2020;15.12.2020;10.11.2020;N;03.11.2020;1;N;DIGITAL
650;129;0;1;1;C;21;S;N;N;S;19.09.2020;19.12.2020;13.01.2021;N;19.09.2020;1;N;DIGITAL
650;130;0;1;3;E;;;;;N;14.04.2021;;;N;;;N;
650;131;0;1;2;A;12;N;N;N;S;10.02.2021;14.04.2021;;N;25.03.2021;1;N;DIGITAL
650;142;26;1;20;E;;;;;N;;;;N;;;N;
650;144;26;1;10;E;;;;;N;;;;N;;;N;
650;147;26;1;40;E;;;;;N;;;;N;;;N;
650;150;26;1;5;E;;;;;N;;;;N;;;N;
650;151;26;1;30;E;;;;;N;;;;N;;;N;
650;161;26;1;6;E;;;;;N;;;;N;;;N;
651;62;1;1;10;E;;;;;N;;;;N;;;N;
651;72;0;1;10;A;16;N;N;;N;;;;N;;;N;
651;129;1;1;3;E;;;;;N;09.12.2020;;;N;;;N;
651;130;1;1;4;E;;;;;N;;;;N;;;N;
651;131;1;1;1;A;14;N;N;N;S;07.10.2020;09.12.2020;28.10.2020;N;07.10.2020;1;N;DIGITAL
651;161;1;1;6;E;;;;;N;;;;N;;;N;
651;196;1;1;5;E;;;;;N;;;;N;;;N;
652;72;0;1;10;A;3;N;N;;N;;;;N;;;N;
652;129;1;1;1;A;6;S;N;N;S;10.12.2020;11.03.2021;17.12.2020;N;10.12.2020;1;N;DIGITAL
652;130;1;1;4;E;;;;;N;;;;N;;;N;
652;131;1;1;2;E;;;;;N;11.03.2021;;;N;;;N;
652;161;1;1;6;E;;;;;N;;;;N;;;N;
652;196;1;1;5;E;;;;;N;;;;N;;;N;
653;130;0;1;10;C;18;S;N;N;S;17.10.2020;19.12.2020;05.12.2020;N;17.10.2020;1;N;DIGITAL
653;161;0;1;1;C;21;S;N;N;S;05.12.2020;06.03.2021;05.06.2021;N;10.12.2020;1;N;DIGITAL
653;219;0;1;11;A;12;N;N;;S;19.06.2021;23.10.2021;;N;05.06.2021;1;N;DIGITAL
654;62;17;1;10;E;;;;;N;;;;N;;;N;
654;129;17;1;1;A;9;S;N;N;S;23.10.2020;29.01.2021;;N;23.10.2020;1;N;DIGITAL
654;130;17;1;3;E;;;;;N;29.01.2021;;;N;;;N;
654;131;17;1;4;E;;;;;N;;;;N;;;N;
654;142;17;1;5;E;;;;;N;;;;N;;;N;
654;144;17;1;6;E;;;;;N;;;;N;;;N;
654;147;17;1;9;E;;;;;N;;;;N;;;N;
654;150;17;1;7;E;;;;;N;;;;N;;;N;
654;151;17;1;8;E;;;;;N;;;;N;;;N;
654;161;17;1;10;E;;;;;N;;;;N;;;N;
655;111;6;1;3;E;;;;;N;;;;N;;;N;
655;112;6;1;4;E;;;;;N;;;;N;;;N;
655;113;6;1;2;E;;;;;N;17.02.2021;;;N;;;N;
655;116;6;1;10;E;;;;;N;;;;N;;;N;
655;129;0;1;1;A;2;S;N;S;S;11.11.2020;17.02.2021;;N;11.11.2020;1;N;DIGITAL
655;163;6;1;5;E;;;;;N;;;;N;;;N;
656;79;2;1;6;E;;;;;N;;;;N;;;N;
656;143;2;1;4;E;;;;;N;;;;N;;;N;
656;145;2;1;2;E;;;;;N;;;;N;;;N;
656;148;2;1;10;E;1;;;;N;;;;N;;;N;
656;150;2;1;3;E;;;;;N;;;;N;;;N;
656;161;2;1;5;E;;;;;N;;;;N;;;N;
656;219;0;1;1;A;2;;;;S;13.11.2020;13.01.2021;;N;13.11.2020;1;N;DIGITAL
657;62;17;1;10;E;;;;;N;;;;N;;;N;
657;129;17;1;4;A;2;S;N;N;S;13.11.2020;19.02.2021;;N;13.11.2020;1;N;DIGITAL
657;130;17;1;3;A;6;S;N;N;S;19.02.2021;;;N;04.12.2020;1;N;DIGITAL
657;131;17;1;4;E;;;;;N;;;;N;;;N;
657;142;17;1;5;E;;;;;N;;;;N;;;N;
657;144;17;1;6;E;;;;;N;;;;N;;;N;
657;147;17;1;9;E;;;;;N;;;;N;;;N;
657;150;17;1;7;E;;;;;N;;;;N;;;N;
657;151;17;1;8;E;;;;;N;;;;N;;;N;
657;161;17;1;10;E;;;;;N;;;;N;;;N;
658;72;0;1;6;C;16;N;N;;N;;;04.08.2021;N;;;N;
658;129;1;1;3;C;21;S;N;N;S;11.02.2021;16.03.2021;15.05.2021;N;20.02.2021;1;N;DIGITAL
658;130;1;1;4;C;18;S;N;N;S;15.05.2021;19.06.2021;05.06.2021;N;20.02.2021;1;N;DIGITAL
658;131;1;1;1;C;17;S;N;N;S;19.01.2021;23.02.2021;11.02.2021;N;19.01.2021;1;N;DIGITAL
658;196;1;1;5;C;13;N;N;;S;16.06.2021;21.07.2021;29.07.2021;N;16.06.2021;1;N;DIGITAL
658;219;0;1;7;A;13;;;;S;;;;N;04.08.2021;1;N;DIGITAL
659;144;0;1;3;E;1;;;;S;25.12.2021;;;N;22.09.2021;1;N;DIGITAL
659;150;0;1;2;A;7;S;N;N;S;25.09.2021;25.12.2021;;N;25.09.2021;1;N;DIGITAL
659;211;0;1;1;C;36;;;;S;;;31.07.2021;N;24.04.2021;;N;
660;62;17;1;10;E;;;;;N;;;;N;;;N;
660;129;17;1;1;C;21;S;N;N;S;03.02.2021;05.05.2021;14.04.2021;N;03.02.2021;1;N;DIGITAL
660;130;17;1;3;C;18;S;N;N;S;14.04.2021;16.06.2021;21.05.2021;N;23.04.2021;1;N;DIGITAL
660;131;17;1;4;C;17;S;N;N;S;26.05.2021;28.07.2021;08.07.2021;N;26.05.2021;1;N;DIGITAL
660;142;17;1;11;A;1;N;N;;S;08.07.2021;09.09.2021;;N;08.07.2021;1;N;DIGITAL
660;144;17;1;6;E;;;;;N;09.09.2021;;;N;;;N;
660;147;17;1;9;E;;;;;N;;;;N;;;N;
660;150;17;1;7;E;;;;;N;;;;N;;;N;
660;151;17;1;8;E;;;;;N;;;;N;;;N;
660;161;17;1;10;E;;;;;N;;;;N;;;N;
660;212;0;1;5;E;15;;;;S;;;;N;14.07.2021;1;N;DIGITAL
661;129;1;1;3;A;9;N;N;N;S;16.06.2021;22.09.2021;;N;21.07.2021;1;N;DIGITAL
661;130;1;1;4;E;;;;;N;22.09.2021;;;N;;;N;
661;131;1;1;2;C;17;S;N;N;S;17.03.2021;19.05.2021;16.06.2021;N;17.03.2021;1;N;DIGITAL
661;179;0;1;10;A;9;N;N;;S;10.02.2021;14.04.2021;;N;03.02.2021;1;N;DIGITAL
661;196;1;1;5;E;;;;;N;;;;N;;;N;
662;62;1;1;10;E;;;;;N;;;;N;;;N;
662;129;1;1;3;A;19;S;N;N;S;16.06.2021;22.09.2021;;N;21.07.2021;1;N;DIGITAL
662;130;1;1;4;E;;;;;N;22.09.2021;;;N;;;N;
662;131;1;1;2;C;17;S;N;N;S;17.03.2021;19.05.2021;16.06.2021;N;07.04.2021;1;N;DIGITAL
662;161;1;1;6;E;;;;;N;;;;N;;;N;
662;179;0;1;10;A;9;N;N;;S;10.02.2021;14.04.2021;;N;03.02.2021;1;N;DIGITAL
662;196;1;1;5;E;;;;;N;;;;N;;;N;
663;62;1;1;11;E;;;;;N;;;;N;;;N;
663;72;0;1;10;A;32;N;N;;N;;;;N;;;N;
663;129;1;1;1;C;21;S;N;N;S;05.02.2021;07.05.2021;30.04.2021;N;05.02.2021;1;N;DIGITAL
663;130;1;1;4;C;18;S;N;N;S;25.06.2021;27.08.2021;13.08.2021;N;09.07.2021;1;N;DIGITAL
663;131;1;1;2;C;17;S;N;N;S;07.05.2021;09.07.2021;25.06.2021;N;14.05.2021;1;N;DIGITAL
663;196;1;1;5;C;13;;;;S;27.08.2021;;24.09.2021;N;13.08.2021;1;N;DIGITAL
664;62;1;1;11;E;;;;;N;;;;N;;;N;
664;72;0;1;10;A;24;N;N;;N;;;;N;;;N;
664;129;1;1;1;C;21;S;N;N;S;05.02.2021;07.05.2021;30.04.2021;N;05.02.2021;1;N;DIGITAL
664;130;1;1;4;C;18;S;N;N;S;23.07.2021;24.09.2021;03.09.2021;N;09.07.2021;1;N;DIGITAL
664;131;1;1;2;C;17;S;N;N;S;07.05.2021;09.07.2021;23.07.2021;N;14.05.2021;1;N;DIGITAL
664;196;1;1;5;C;13;;;;S;24.09.2021;;08.10.2021;N;10.09.2021;1;N;DIGITAL
665;120;24;1;2;E;17;;;;S;23.04.2021;;;N;25.08.2021;1;N;DIGITAL
665;125;24;1;1;C;17;N;N;;S;19.02.2021;23.04.2021;21.07.2021;N;19.02.2021;1;N;DIGITAL
665;126;24;1;3;E;;;;;N;;;;N;;;N;
665;127;24;1;5;E;;;;;N;;;;N;;;N;
665;183;24;1;4;E;;;;;N;;;;N;;;N;
666;72;0;1;6;C;110;N;N;;N;;;;N;;;N;
666;129;1;1;3;C;21;S;N;N;S;12.05.2021;18.08.2021;08.07.2021;N;27.05.2021;1;N;DIGITAL
666;130;1;1;4;C;18;S;N;N;S;08.07.2021;09.09.2021;19.08.2021;N;29.07.2021;1;N;DIGITAL
